0,1,2,3,4,5,6,7
0.0006075811532279816,0.003434190653983666,0.0010822917050052846,0.6201328337943993,0.34813259731072027,0.006117365620158644,0.0010822917050052846,0.019410848057499642
0.24818123173281553,0.13932495120160673,0.13932495120160673,0.024649538436751887,0.04390852290359829,0.07821478639540265,0.24818123173281553,0.07821478639540265
0.009054340638043303,0.09116265677119834,0.009054340638043303,0.2892657704277993,0.5152726384165793,0.02873008436944546,0.02873008436944546,0.02873008436944546
0.03552154865390733,0.011194683502055904,0.357644899542611,0.11271246914128293,0.006284515238124439,0.357644899542611,0.006284515238124439,0.11271246914128293
0.07037686644979536,0.003924006749073985,0.39778649442053365,0.07037686644979536,0.003924006749073985,0.22331093909415464,0.006989880993418445,0.22331093909415464
0.08870284407806525,0.5013692022806361,0.15800745603450997,0.0008750185431293468,0.0015586811834490044,0.08870284407806525,0.15800745603450997,0.0027764977676351457
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.005943186309354261,0.01885816437849205,0.05983833338128457,0.6024758362722089,0.05983833338128457,0.18987140370530958,0.0033364091907815046,0.05983833338128457
