id_str,created_at,user_id_str,conversation_id_str,TEXT,LABEL
1629077907804164097,Fri Feb 24 11:16:54 +0000 2023,1483592835366797315,1629077907804164097,pemesanan tiket kereta api lebaran mulai 26 februari kai siapkan 8 418 tempat duduk per hari purwokerto kai kaiaccess kai121,
1629018678166691840,Fri Feb 24 07:21:33 +0000 2023,1483592835366797315,1629018678166691840,harga tiket kereta api bandung jakarta jadi referensi wisatawan saat berada di kota kembang kai kaiaccess kai121 keretaapi,
1628795647745986561,Thu Feb 23 16:35:18 +0000 2023,1294843368879489024,1628678530245742592,tiket kaiaccess khusus kereta ini dibuka waktu hari h,
1628746132087263234,Thu Feb 23 13:18:33 +0000 2023,1483592835366797315,1628746132087263234,cara beli tiket kereta lebaran via kai access mudah gak bikin ribet keretaapikita kai kaiaccess kai121,
1628718306634141696,Thu Feb 23 11:27:59 +0000 2023,1483592835366797315,1628718306634141696,harga tiket kereta api purwokerto purworejo ada 23 jadwal keberangkatan ka tujuan stasiun kutoarjo keretaapikita keretaapi kaiaccess kai121,
1628672633037524996,Thu Feb 23 08:26:29 +0000 2023,1085787438428041216,1628672633037524996,kak mau minta tolong gerbong kereta bangunkarta kursinya tegak atau kursi premium ya kalo dari jadwal di kaiaccess masih eko tapi katanya ada yang dapet kursi premium,
1628618533017116672,Thu Feb 23 04:51:31 +0000 2023,1201401788328361989,1628618533017116672,min harga go show tarifkhusus di app kaiaccess ka ranggajati dari madiun ke mojokerto kok belum berubah ya,
1628605748489117696,Thu Feb 23 04:00:43 +0000 2023,76625212,1628605748489117696,sering bolak balik naik kaligung baru kali ini iseng pesen minum via menu railfood kaiaccess dan ternyata bisa mantappp jadi bisa cashless bayarnya pake linkaja atau qr,
1628328243458891777,Wed Feb 22 09:38:00 +0000 2023,1483592835366797315,1628328243458891777,harga tiket kereta api purwokerto klaten lengkap beserta 14 jadwal keberangkatan ka kaiaccess kai kai121,
1628283122839339009,Wed Feb 22 06:38:43 +0000 2023,819214430,1628217026375467008,consumer perlu spesifikasi dan preview tempat duduk dengan formasi di gerbong sesuai dengan yang akan dipesan setidaknya dari app kaiaccess yang jelas punya kai,
1627904875446304768,Tue Feb 21 05:35:41 +0000 2023,1089481238132322305,1627904875446304768,how could ditanggal dan jam yg sama aku buka aplikasi 2 ini tetapi memiliki respon yg berbeda jadi kudu percaya aplikasi yg mn kritis aplikasi kaiaccess,
1627489896465338368,Mon Feb 20 02:06:43 +0000 2023,3029689361,1627272181754499073,mau jawabin ini juga krena saya adalah penganut goshow tapi via kaiaccess,
1627207222878179329,Sun Feb 19 07:23:28 +0000 2023,4417984994,1627207212144951297,tetep error message nya gagal dimuat krn no connection lalu kepikiran apa akun lama gw bermasalah gw klik buat akun baru yg muncul akun baru belum dapat dibuat karena akun lama kamu masih aktif kurang kntl apa si ini dr app kaiaccess sampe ke,
1626900441266278402,Sat Feb 18 11:04:26 +0000 2023,161195199,1621525345882230784,min kalau untuk anak kecil umur 5 tahun cara beli tiketnya bagaimana ya di kaiaccess karena belum ada ktp nya masuk ke bayi atau bagaimama yaa terimakasih,
1626762316166619138,Sat Feb 18 01:55:34 +0000 2023,1279632634696458240,1626733235379257344,kak saya ada sran tolong ka lokal prameks kta yk pas weekend ditambh jdwal gerbong pembelian tix lwt kaiaccess cpt sekali habis sdngkn kuota tapcash dibatasi jdwal kebrgktan selnjtny hrs nunggu 3jm mau naik kreta antarkota jg habis byk pnumpang bingung kak mhn dipertimbgkan,
1626547952834744320,Fri Feb 17 11:43:46 +0000 2023,1491318276990722049,1626547005505032192,bisa tnya lgsg di atau lo download app kaiaccess,
1626485713545072642,Fri Feb 17 07:36:27 +0000 2023,1385159766289182720,1626382695612968968,kenapa aplikasi kaiaccess lemot sekali ya,
1624684101444997120,Sun Feb 12 08:17:29 +0000 2023,1286595486858670081,1624684101444997120,admin menu railfood di kaiaccess kok nggak bisa dibuka ya,
1623877068932145153,Fri Feb 10 02:50:38 +0000 2023,1043533796522450945,1623866059035131904,lamongan gubeng gubeng malang detail keretanya langsung cek amp pilih di kaiaccess aja,
1622545275704479744,Mon Feb 06 10:38:33 +0000 2023,341987176,1622532025772314624,selamat sore kak pemesanan tiket ka via aplikasi kaiaccess dalam satu hari maksimal 15 kali transaksi jika hari ini belum melakukan transaksi dan tertulis pada foto yg terlampir silakan clear hapus data aplikasi kaiaccess 1,
1622222223988690945,Sun Feb 05 13:14:52 +0000 2023,1673659700,1622222223988690945,min saya baru beli tiket di kaiaccess sudah transfer melalui m banking dan saldonya sudah ketarik tapi kok status di aplikasinya masih menunggu pembayaran ya mohon bantuannya,
1622197112711806978,Sun Feb 05 11:35:05 +0000 2023,132450132,1622188296519716864,iyaa aku pesen lewat kaiaccess terus bayar pake qris agak ribêt sih soalnya harus di screenshot dulu baru masuk app lain buat bayar,
1621845680905134082,Sat Feb 04 12:18:37 +0000 2023,2266747177,1621827725672726528,cek aja kaiaccess sama traveloka,
1621831696206397440,Sat Feb 04 11:23:03 +0000 2023,1036824268711948288,1621825054278561792,dulu sih aku belinya di loket tapi kayanya di kaiaccess bisa deh cuma bisa bayar pake link aja dulu,
1619841722808438784,Sun Jan 29 23:35:36 +0000 2023,3029689361,1619841722808438784,mohon info min untuk tiket gb pse di kaiaccess apakah memang ada batas waktu pembelian h sekian pemberangkatan krena saya cari untuk diatas 4 maret 2023 belum tersedia thanks,
1617402180574806019,Mon Jan 23 06:01:44 +0000 2023,237976904,1617402180574806019,halo min tiket dengan 2 penumpang apakah hanya bisa ditambahkan di kaiaccess salah satu penumpang kami mencoba buat menambahkan tiket di akun kaiaccess penumpang yg lain tidak bisa,
1616137021575286784,Thu Jan 19 18:14:26 +0000 2023,105482955,1616130595960291330,kak di kaiaccess statusnya masih menunggu ya kak,
1616134166235738114,Thu Jan 19 18:03:06 +0000 2023,1518583713101017088,1616134166235738114,kaiaccess ancen asw capek2 rebutan tiket giliran kode bookingnya mau dibayar malah 0 ga ada tagihan nelpon cs di 121 malah dimatiin,
1616130025316831237,Thu Jan 19 17:46:38 +0000 2023,1237268689398820864,1616130025316831237,hasil war malem inii alhamdulillah dapet restu balikkkk makasiii kai kaiaccess kai121,
1616123096712515584,Thu Jan 19 17:19:07 +0000 2023,1515609043196604416,1616121697102630912,kakak payment pake apaa aku pake mandiri aneh deh udah kepotong saldonya tp di kaiaccess masih waiting payment,
1615893625912852485,Thu Jan 19 02:07:16 +0000 2023,1013632190603620353,1615893625912852485,tolong kaiaccess ada problem kah mau buru buru naik nanti sore nih,
1615657654164258816,Wed Jan 18 10:29:36 +0000 2023,758238862522986496,1615657654164258816,hallo min utk kereta lokal rangkasbitung merak klo mau pesan tiket lewat kaiaccess itu koq gak ada pilihan utk anak2 y hanya dewasa aja saya masukin data anak saya yg 3 thn 4 thn amp 10 thn ke dewasa tpi utk isi data penumpang kan hrs pake ktp id itu gmna y min,
1615564786418454532,Wed Jan 18 04:20:35 +0000 2023,374535259,1615535455155650560,lewat aplikasi kaiaccess lah,
1615532806628859907,Wed Jan 18 02:13:30 +0000 2023,259252923,1615532410195816450,catat nama nama kereta jarak jauh yg ekonomi tapi cukup nyaman kyk mataram 135b pusing tiap mau beli tiket di kaiaccess,
1614961769071665153,Mon Jan 16 12:24:24 +0000 2023,555638266,1614961769071665153,mau beli tiket kereta bandara di kaiaccess kok susah sekali,
1614808520968503297,Mon Jan 16 02:15:27 +0000 2023,583328448,1614808520968503297,gmn cara bayar kaiaccess lwt mandiri livin dicari dimana,
1928858016020934921,Sat May 31 16:56:02 +0000 2025,1525374153037033473,1928858016020934921,kaiaccess lu jangan eror lagi malem ini tolong yg ini urgenttt,
1928378598119166131,Fri May 30 09:10:59 +0000 2025,1565270466238902274,1928378598119166131,konteksinfo pt kereta api indonesia persero kembali memanjakan para pelanggannya dengan menghadirkan promo spesial bertajuk schooliday dalam rangka menyambut musim liburan sekolah zd tiketkeretaapi pesantiket kaiaccess ptkeretaapiindonesia keretaapiindonesia,
1928021163088728161,Thu May 29 09:30:40 +0000 2025,1661033465545121792,1928021163088728161,gue lihat ini lgsng buka kaiaccess lupa dgn kkn,
1927783964921541034,Wed May 28 17:48:08 +0000 2025,1525374153037033473,1927783964921541034,mata gue udah kriyep kriyep dan kaiaccess masi gabisa,
1924446984863359367,Mon May 19 12:48:10 +0000 2025,1453949774168616967,1924445879403950532,sering cek² kaiaccess dah tiap jam barangkali dpt bengawan jgn serayu,
1924057889184125364,Sun May 18 11:02:02 +0000 2025,1043865011557347328,1924057889184125364,info dong min kalo beli tiket kereta prameks kta yk kok pada habis yah di app kaiaccess,
1923630684461203677,Sat May 17 06:44:29 +0000 2025,1565270466238902274,1923630684461203677,konteksinfo tiket ka bengawan sering cepat habis karena harga terjangkau dan rute favorit seperti yogyakarta tiket biasanya ludes dalam hitungan menit sejak dibuka h 45 pukul 00 00 wib zd kabengawan tiketkereta tiketkeretaapi kaiaccess ptkai ptkeretaapiindonesia,
1923223048938811667,Fri May 16 03:44:41 +0000 2025,2267325032,1923223048938811667,apps kaiaccess lagi error kah min mau pesan tiket kok ga bisa,
1922754263035396578,Wed May 14 20:41:54 +0000 2025,1460279959881064450,1922754263035396578,ini kenapa ya gini terus udah instal uinstal kai kaiaccess tsvgs ada yang tau kah,
1920975521455771700,Fri May 09 22:53:48 +0000 2025,1527248876448915456,1920975521455771700,wtb tiket serang rangkas jam 8 wtb kaiaccess,
1919082463957012487,Sun May 04 17:31:28 +0000 2025,1035116071353610240,1919082463957012487,pesan untuk hari sabtu 10 mei 2025 gubeng gedangan sudah dibayar tapi ga muncul di kaiaccess seperti ga pesan apa2 bahkan di riwayat pun gak ada gimana ya ini min,
1919067283407909283,Sun May 04 16:31:09 +0000 2025,253948136,1919067283407909283,saya udah batalin tiket di pse tapi kok kode booking itu masih muncul di kaiaccess ya saya harus ngapain,
1918386827670766070,Fri May 02 19:27:16 +0000 2025,1026217409970036736,1918386827670766070,duhhhh sebelll bgt deh sm kaiaccess mau cetak tiket aja ngebugnya minta ampun mana sekarang tiketnya kudu nunggu 2 jam sblm keberangkatan baru bisa dicetak sumpah ide dari mana aplikasi lo aja dipake banyak org dikit udh server error terus kita2 yg mau nyetak ini gmna,
1917196264837665216,Tue Apr 29 12:36:23 +0000 2025,231032054,1917196264837665216,gokil juga kaiaccess,
1915537157814706609,Thu Apr 24 22:43:42 +0000 2025,4219872329,1915537157814706609,halo ini kenapa mau regist kaiaccess pas masukin kode otp selalu not valid terus ya padahal sudah dimasukan sesuai dengan sms dari kaimobile mohon bantuannya,
1914986762692420043,Wed Apr 23 10:16:37 +0000 2025,297409529,1914986762692420043,halo min untuk pemesanan tiket ka jarak jauh via kaiaccess maks brapa jam sebelum keberangkatan ya,
1914154233957605459,Mon Apr 21 03:08:27 +0000 2025,1505481106820263938,1913829298047242687,kalau ada duit di kaspro mau transfer ke bank harus jadi premium account dulu dan itu butuh data ktp bakal ribet lagi dan misalkan concern soal data privacy mending biarin aja accountnya dananya dipakai buat transaksi di kaiaccess aja,
1913856235591614522,Sun Apr 20 07:24:18 +0000 2025,192787849,1913856235591614522,dr awal udah feeling gak beres soal kaipay so far pakai ovo buat beli2 tiket via kaiaccess lancar gak ada kendala,
1913095123644354590,Fri Apr 18 04:59:55 +0000 2025,65027691,1913095123644354590,satu hal lagi yang merepotkan dari kaiaccess adalah tidak tersedianya menu pembatalan tiket harus ke loket dan juga pengembalian tidak masuk ke aplikasi tapi harus ambil tunai ke loket seminggu berikutnya era digital tapi perilaku masih super jadul,
1906117359951401169,Sat Mar 29 22:52:47 +0000 2025,1886595676366405632,1906117359951401169,apalah ini jadwal krl di kaiaccess ga sinkron bgt sama jadwal di stasiun kocak kocak,
1906065739611853110,Sat Mar 29 19:27:39 +0000 2025,1216422023762608128,1906065739611853110,anjir di kaiaccess tulisannya sisa tanpa kursi gue klik masi dapet kursi uwaw diprank,
1905099315762311505,Thu Mar 27 03:27:26 +0000 2025,1601185827949662208,1905099315762311505,ini kaiaccess kenapa lagi ya saya beli tiket bandara utk tgl 28 04 2025 dan pembayaran sudah clear tapi tiket masih status menunggu pembayaran,
1904929821437944313,Wed Mar 26 16:13:55 +0000 2025,1796690475627556864,1904929821437944313,wts jual tiket kai buat tgl 28 maret 2025 2 seat kereta gumarang jakarta surabaya harga 1 440 rb zonauang kaiaccess zonaba wts,
1904748095621259761,Wed Mar 26 04:11:49 +0000 2025,904503488012402688,1904748095621259761,knp tidak bisa memesan railfood di kaiaccess untuk perjalanan ka brantas tambahan keberangkatan hari ini,
1904385215163748814,Tue Mar 25 04:09:51 +0000 2025,1041848632968798208,1904385215163748814,mau batalin tiket kok gabisa2 ya di aplikasi kaiaccess cek dm,
1904209755134165095,Mon Mar 24 16:32:38 +0000 2025,1301545658197794817,1904209755134165095,wts tiket kereta api tujuan bandung yogyakarta tanggal 28 maret jam 19 00 jumlah 2 tix tiketkai mudiklebaran kaiaccess tiketkeretaapi bandung jogja,
1903718560846770332,Sun Mar 23 08:00:48 +0000 2025,1055797120853135360,1903718560846770332,pt kereta api indonesia kai meluncurkan fitur baru di aplikasi access by kai yang memungkinkan penumpang perempuan memilih kursi bersebelahan dengan sesama perempuan saat naik kereta jarak jauh selengkapnya klik kai kaiaccess perempuan,
1903401519149613441,Sat Mar 22 11:01:00 +0000 2025,1381725852304506881,1903401519149613441,wts tiket kai jayakarta harga 500k alasan jual karena ada urusan dadakan zonauang kaiaccess,
1903174163910779314,Fri Mar 21 19:57:34 +0000 2025,1245845790318182400,1903171607113171133,tolong banget respon nyaaa yaaa minn kaiaccess kai,
1903155586986021069,Fri Mar 21 18:43:45 +0000 2025,575049108,1903155586986021069,aplikasi bosok satu setengah jam mantau hanya muncul kyk gini trs cok asu tenan kaiaccess,
1902682029780856978,Thu Mar 20 11:22:00 +0000 2025,990933844168601600,1902682029780856978,wts tiket kereta bandung jogja lodaya ekonomi keberangkatan jam 7 malem 2 tix 28 maret 2025 wts zonauang tiketlebaran mudik kai kaiaccess,
1901255359441908008,Sun Mar 16 12:52:55 +0000 2025,93309562,1901255359441908008,sinyal tsel bapuk kaiaccess error cen bumn taek,
1900916754039394443,Sat Mar 15 14:27:26 +0000 2025,3547335612,1900916754039394443,kaiaccess nih emang busuk bgt ngadat mulu apknya,
1900855557486997518,Sat Mar 15 10:24:15 +0000 2025,1518258351507132416,1900822747670081963,saya pernah war sekali jam 00 00 laptop dan kaiaccess standby keduanya internet menggunakan wifi tetep luput jumat sabtu minggu senin malam baru dapat,
1900287672381563172,Thu Mar 13 20:47:41 +0000 2025,2266747177,1900206505657274651,karek buka kaiaccess loh langsung onok sing lokal ae jek tersedia opomaneh sing antar kota akeehh,
1899789694948557162,Wed Mar 12 11:48:54 +0000 2025,1625495416761647104,1899789694948557162,mudik lebaran 2025 mudiklebaran viralvideo kaiaccess keretaapi lewat,
1899262317881401534,Tue Mar 11 00:53:17 +0000 2025,884523447061102592,1899262317881401534,guys kali aja ada yang mau gantiin tiket kai mudik lebaran gue sekali jalan 120k utamakan yg punya kaiaccess biar bisa di transfer thanks,
1899074540917137693,Mon Mar 10 12:27:08 +0000 2025,1131211360245768192,1899074540917137693,kalo gini kenapa yaa kai kaiaccess,
1897885229240795544,Fri Mar 07 05:41:14 +0000 2025,62688048,1897885229240795544,disandra kaiaccess aplikasi berasa teras loket karcis,
1896571894268338304,Mon Mar 03 14:42:30 +0000 2025,1144289843406446592,1896571894268338304,min aku jarang buka kaiaccess trus pas buka kaipaynya harus diaktivasi tp gagal terus itu kenapa ya padahal kaipaynya udah sering dipake payment udh aktif,
1896481754699161638,Mon Mar 03 08:44:19 +0000 2025,880108939005710336,1896481754699161638,min kok cek jadwal di apps kaiaccess gabisa yaa biasanya bisa,
1896092572797608102,Sun Mar 02 06:57:51 +0000 2025,1211989583484706817,1896092572797608102,wts want to sale 1 tiket kereta api airlangga tanggal 30 maret 2025 pasar senen bojonegoro 2 tiket kereta api kertajaya tambahan tanggal 28 maret 2025 pasar senen bojonegoro bisa dm ya kawan wts wtstiketkai kaiaccess tiketkereta tiketmudik,
1895751545834349025,Sat Mar 01 08:22:44 +0000 2025,1596996503947472897,1895750075520819256,lewat kaiaccess atau ke cs stasiun,
1894799656699470233,Wed Feb 26 17:20:16 +0000 2025,716577345147052032,1894799656699470233,kaiaccess app kalo di atas jam 12 malem kenapa sering gangguan yaa,
1893487701392826597,Sun Feb 23 02:27:01 +0000 2025,2590682582,1893487701392826597,refund pembatalan tiket lewat kaiaccess paling cepat berapa lama sejak pembatalan tiket,
1893352377186402566,Sat Feb 22 17:29:18 +0000 2025,1056993066,1893345005642641421,kaiaccess gada apa apa bang boong dah ni kai,
1893104418016632869,Sat Feb 22 01:04:00 +0000 2025,2159986236,1893104418016632869,railmiiiin ih aplikasinya benerin dong saya jadi ga kebagian tiket mudik karena tiap kali ngecek di kaiaccess selalu dalam pemeliharaan ternyata beli di shopee malah ada nih min tampilannnya,
1892993870599999570,Fri Feb 21 17:44:43 +0000 2025,731072850732277760,1892983536166281405,bener 1000x selain itu fitur pilih stasiun berdasarkan kota di kaiaccess udah ga bisa lagi sejak war tiket pulang h padahal ini fitur penting banget kalo mau cari plan b hhh sekali lagi djarum gt gt gt bumn,
1892984621538701767,Fri Feb 21 17:07:58 +0000 2025,545141124,1892984621538701767,kaiaccess makin ditunggu makin lama waktu antriannya udah nahan ngantuk tambah harus nambah kesabaran,
1892622943558984129,Thu Feb 20 17:10:47 +0000 2025,227205582,1892622943558984129,dih tau gitu dari kapan tau pake traveloka aja daripada kaiaccess,
1892215096316776827,Wed Feb 19 14:10:09 +0000 2025,1084003665898135558,1892009145592660218,iya soalnya galau tiket yg dibuka kaiaccess,
1891909869646774458,Tue Feb 18 17:57:17 +0000 2025,727718645623881730,1891909869646774458,sumpah guyss beli tiket kereta lewat is much better than those garbage application named kaiaccess woi benerin dulu tuh aplikasi buluk lo jangan tarif kereta aja lu mahalin,
1891490129123909707,Mon Feb 17 14:09:23 +0000 2025,352329104,1891490129123909707,min mau nanya kalo mau beli tiket via kaiaccess kan musti sinkron nik dan nama nah di kk dan ktp namanya ada tanda petik yg gabisa diketik di kaiaccess jadinya error message terus bs dibantu solusinya kah terima kasih,
1891349316284923913,Mon Feb 17 04:49:51 +0000 2025,537228618,1889721128278696292,pesanan tiket sy dibayar pk cc lg ngisi form di doku eh dpt notif dr kaiaccess gagal bayar padahal time limit nya msh ada transaksi di doku sukses tp tiket ga keluar di cc jg ada transaksi tsb skrg sy lg urus penghapusan di cc banknya refund dari doku kai,
1889009884055965898,Mon Feb 10 17:53:47 +0000 2025,1223540905799340033,1889008676008321287,nggak ada yg bener pliiiis mau di kaiaccess web kai tikom traveloka shopee nggak ada yang bisaa,
1889008823895253373,Mon Feb 10 17:49:34 +0000 2025,1545638309191331840,1889008823895253373,kaiaccess tinggal bayar aja loading sm gagal mulu,
1888751413733515564,Mon Feb 10 00:46:42 +0000 2025,1147465424,1888751413733515564,tiket kereta goib bgt ampuunnnnn kaiaccess,
1888672966566969734,Sun Feb 09 19:34:59 +0000 2025,169410433,1888672966566969734,gagal war tiket kereta buat lebaran lesson learned war tiket hari ini ada 2 beli connecting train dan pesen lewat website saat kaiaccess lgi bnyk yg pake selamat war tiket mudik,
1888670793393172578,Sun Feb 09 19:26:21 +0000 2025,345789625,1888670793393172578,war tiket lebaran kali ini semua aplikasi dicobain kaiaccess oren biru sampe ke web,
1888643325663867152,Sun Feb 09 17:37:12 +0000 2025,1671383217327448064,1888643325663867152,wts jual tiket kai buat tgl 27 februari 2025 kereta jayabaya jakarta surabaya harga 420 rb zonauang kaiaccess zonaba wts,
1888096777532064020,Sat Feb 08 05:25:25 +0000 2025,1608789847954829312,1888096777532064020,halo admin mau nanya aku mau pesen tiket kereta dari stasiun bekasi timur ke lempuyangan via kaiaccess untuk keberangkatan harus pilih yang mana ya admin terimakasih,
1888049585635082318,Sat Feb 08 02:17:54 +0000 2025,1211920881250816002,1888049585635082318,info jastip war tiket kai kaiaccess zonauang,
1887837373595316497,Fri Feb 07 12:14:38 +0000 2025,99645017,1887760744764084544,iya aku pikir gitu aku buka yutub jalan normal ke aplikasi kai lagi klik show qr lagi masih kyk gitu gk muncul2 akhirnya beli pake kartu seumur hidup pesen tiket kai di aplikasi kaiaccess baru kali ini gak keluar,
1887812233381740587,Fri Feb 07 10:34:44 +0000 2025,1162861911915892736,1887793459458662437,bisa nder di kaiaccess tp war h 7 di jam 00 00 tetttt kadang subuh udah abis,
1887051697849295366,Wed Feb 05 08:12:39 +0000 2025,75222650,1887051697849295366,ini pembatalan tiket via kaiaccess kok ndak bisa ya muncul info failed to get bank account padahal dah verifikasi dan nama nomor rekening muncul thanks,
1886695500008841695,Tue Feb 04 08:37:14 +0000 2025,1278530972686807040,1886695500008841695,mecima kalah sama kaiaccess,
1886342378224746764,Mon Feb 03 09:14:04 +0000 2025,956810788118736896,1886342378224746764,aplikasi kai ngent d emangg kaiaccess,
1885685498544635995,Sat Feb 01 13:43:51 +0000 2025,2944048844,1885572931193110581,min kalau transaksi jadi ke double gimana ya padahal satu va pas tgl 25 sy pesen tiket via kaiaccess bayar via va bc nah karena gada sinyal jadi ke proses 2x tp saldo ga balik2 udah dm via ig gada respon nih dari pihak kai,
1884417982144864289,Wed Jan 29 01:47:12 +0000 2025,1017595356450680833,1884417982144864289,admin restorasi jual masker gak yaa di kaiaccess gak bisa minta tolong belikan masker,
1884364970512769346,Tue Jan 28 22:16:33 +0000 2025,1326344525330014208,1884364970512769346,kalo refund tiket via aplikasi kaiaccess apakah tetap dapat refund 100,
1884141386506858601,Tue Jan 28 07:28:06 +0000 2025,1861364250968784896,1884140883366535519,keknya bisanya via app kaiaccess aja sih,
1882338071871672402,Thu Jan 23 08:02:23 +0000 2025,100132119,1882337755390439693,5 end panjang selalu terjadi kenaikan jumlah penumpang kereta api karena tingginya antusias dari masyarakat april patrianews infopatria radiopatria blitar ptkai kai daop7madiun stasiunblitar stasiunjombang keretaapi tiketka kaiaccess liburisramiraj liburimlek,
1882280025900331018,Thu Jan 23 04:11:43 +0000 2025,1041885404,1882280025900331018,min mau beli tiket kereta besok lewat kaiaccess tapi ga bisa booking pop up message nya sesi anda telah berakhir melulu tolong,
1879922387107680489,Thu Jan 16 16:03:19 +0000 2025,1117305742510284800,1879922387107680489,cara menghentikan syndrom mau buka kaiaccess tapi buka simastee gimaa yak,
1851162200435823060,Tue Oct 29 07:20:36 +0000 2024,37225095,1851162200435823060,min mau cari tiket banyubiru utk bulan depan kok kosong yaa di kaiaccess,
1849737346222260671,Fri Oct 25 08:58:44 +0000 2024,1173105376624926720,1849737346222260671,kaiaccess info dong misal pake tiket orang tp kita udah punya scan ktp orang itu di stasiun boleh gaksih apa skrg harus pesen pake nama ktp sendiri,
1842205252076093503,Fri Oct 04 14:08:53 +0000 2024,164088076,1842205252076093503,dear kenapa setiap buka aplikasi kaiaccess selalu ada iklan ini saya perlu beli tiket kereta bukan main game or lainnya,
1839570529050919008,Fri Sep 27 07:39:26 +0000 2024,37225095,1839570529050919008,ambarawa ekspres jadi brp kok di kaiaccess gada,
1838434188175024243,Tue Sep 24 04:24:01 +0000 2024,2277496555,1838434188175024243,min mau batalin tiket whoosh yg pesen di kaiaccess gmn ya,
1838204161147769071,Mon Sep 23 13:09:58 +0000 2024,2285925762,1838204161147769071,mau tanya min pembatalan tiket via kaiaccess refund nya brp lama ya,
1837543141031006480,Sat Sep 21 17:23:19 +0000 2024,1320333768,1837543141031006480,kaiaccess kagak pernah bener urusan servernya,
1837538491112345708,Sat Sep 21 17:04:50 +0000 2024,1812462856824348672,1837538491112345708,kaiaccess kapan benernya sih,
1835962704000913581,Tue Sep 17 08:43:13 +0000 2024,3123447853,1835962704000913581,selamat sore izin tanya min misalnya saya pesan tiket kereta dari sbi tapi saya chekin berangkat dari sgu karena kan satu kereta tiketnya sama juga apakah bisa min mohon informasinya terima kasih keretaapi kaiaccess,
1832326968488161625,Sat Sep 07 07:56:06 +0000 2024,3990310766,1832326968488161625,lunch kuliner kereta nasi goreng parahyangan sambil menikmati pemandangan laut jawa ditambah lagi yang candu semoga dia kembali h amp r fyp kai keretaapisembrani keretaapiindonesia kaiaccess stasiunplabuan lautjawa princediary princehalan2 princekuliner,
1832208357723394181,Sat Sep 07 00:04:47 +0000 2024,398513783,1832192636352176583,purwokerto stasiun poncol kak tp di kaiaccess cuma ada joglosemarkerto yg sore,
1831850380218794348,Fri Sep 06 00:22:19 +0000 2024,989119684862558208,1831812634905374982,ada alternatif lain gak untuk beli tiket ka lokal selain melalui kaiaccess,
1831844196552208768,Thu Sep 05 23:57:45 +0000 2024,989119684862558208,1831812634905374982,min aku mau pesen tiket commuter line jatiluhur cikarang karawang via kaiaccess tapi pas mau bayar error terus mohon solusinya,
1831840708921323837,Thu Sep 05 23:43:53 +0000 2024,1700371618022010880,1831812634905374982,min aku mau pesen tiket commuter line jatiluhur cikarang karawang via kaiaccess tapi pas mau bayar error terus mohon solusinya,
1831742063500788015,Thu Sep 05 17:11:54 +0000 2024,1489906836497002498,1831742051253420291,tag kai kaiaccess kai access kereta lokal commuter line dhoho kai error kalah war tiket tp marah2 ya gmn ga marah orang2 kadang beli tiket jg buat cari aman kl ga dipake baru dijual dng harga 2x lipat maaf kl kesindir but if the shoe fits wear it cinderfckrella,
1830059788564045826,Sun Sep 01 01:47:09 +0000 2024,1603612924362125312,1829697197174304908,di traveloka tiketcom atau shopee ge ada atau mau yg tanpa an admin ya ke kaiaccess,
1830006009542426701,Sat Aug 31 22:13:27 +0000 2024,2517860750,1830006009542426701,beli tiket kai di kai access saldo shopeepay sudah terpotong tapi di aplikasi tidak ada tiketnya gimana ya kai kaiaccess keretaapiindonesia,
1829489662009966792,Fri Aug 30 12:01:40 +0000 2024,1552282898359005184,1829489662009966792,halo min saya tadi membeli tiket melalui aplikasi kaiaccess dari medan tujuan rantauprapat dengan kereta api sri bilah utama pukul 15 45 dengan metode pembayaran shopeepay tapi tidak berhasil namum saldo shopeepay saya terpotong l mohon bantuannya min,
1829119834011119990,Thu Aug 29 11:32:06 +0000 2024,777552072,1829119834011119990,kalau weekend dulu sebelum ada kaiaccess gak pernah dapat tiket pulang sby kdr adanya sby kts ayahku selalu jemput aku di kertosono tiap weekend which is 45 60 menit naik motor lalu sepanjang jalan kertosono kediri aku akan cerita apa aja wkwk,
1827867059599892575,Mon Aug 26 00:34:01 +0000 2024,304790009,1827867059599892575,min sekarang ga bisa beli tiket whoosh dari kaiaccess,
1827708229809487912,Sun Aug 25 14:02:53 +0000 2024,178230025,1827708229809487912,udah waktu nya buka kaiaccess ya ini,
1825412968554881248,Mon Aug 19 06:02:20 +0000 2024,48587585,1825412968554881248,ni mau batalin tiket dr kaiaccess susah bgt,
1822472874462244896,Sun Aug 11 03:19:27 +0000 2024,3058826372,1822304023317291361,again sdm di ngga bisa berkembang teringat dulu waktu pertama kali launching kaiaccess diturunin suruh beli tiket fisik distasiun berikutnya karena nama saya ngga masuk ke manifest,
1821704688829657270,Fri Aug 09 00:26:58 +0000 2024,1143711050627289088,1821704688829657270,wtb tiket kereta arjuno express atau jayabaya sby malang lewat jam berapapun tanggal 10 agustus besok sabtu ada yang jual wts tiketkereta malang sby kai kaiaccess,
1821023352271860123,Wed Aug 07 03:19:34 +0000 2024,1501399237854371840,1821023352271860123,anjir lah aku kadang bengong terus entah kenapa buka simaster anjir ini lagi di stasiun mau buka kaiaccess malah reflek buka simaster,
1819080125721596187,Thu Aug 01 18:37:53 +0000 2024,246688311,1819080125721596187,kadung gabisa tidur gegara kaiaccess error hhhhh,
1819064199013970350,Thu Aug 01 17:34:36 +0000 2024,1688100013128429568,1819064199013970350,ini kaiaccess down bgt yq,
